ARMAS MEDIOS;DEPARTAMENTO;MUNICIPIO;FECHA HECHO;DELITO ;GENERO;AGRUPA EDAD PERSONA;CODIGO DANE;CANTIDAD
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);27/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);28/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;5
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);29/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;4
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);30/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);31/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;5
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);1/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;4
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);5/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);6/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;11001000;6
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 214. CONSTREÑIMIENTO A LA PROSTITUCIÓN;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);7/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);8/02/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);9/02/2020;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN);FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;11001000;7
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);10/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;11001000;1
