ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;31/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;01/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;07/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;19/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;19/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;30/11/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CAJIBÍO;26/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;19130000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;04/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;08/01/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;11/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;14/01/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;19/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;31/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;13/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;14/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;26/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;01/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;19/09/2022;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADULTOS;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;28/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;3
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;11/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALDONO;24/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19137000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;03/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;18/05/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;27/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;16/06/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;11/10/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CALOTO;23/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19142000;1
SIN EMPLEO DE ARMAS;CAUCA;CORINTO;12/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19212000;1
SIN EMPLEO DE ARMAS;CAUCA;CORINTO;08/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19212000;1
SIN EMPLEO DE ARMAS;CAUCA;CORINTO;21/11/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;19212000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;05/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;16/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;15/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;22/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;31/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;07/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;07/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;14/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;17/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;10/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;30/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;01/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;17/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;EL TAMBO;18/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19256000;1
SIN EMPLEO DE ARMAS;CAUCA;FLORENCIA;15/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19290000;1
SIN EMPLEO DE ARMAS;CAUCA;GUACHENÉ;13/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19300000;1
SIN EMPLEO DE ARMAS;CAUCA;GUACHENÉ;22/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19300000;1
SIN EMPLEO DE ARMAS;CAUCA;GUACHENÉ;12/09/2022;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADOLESCENTES;19300000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;28/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;04/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;31/03/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;07/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;10/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;09/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;21/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;GUAPI;11/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19318000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;09/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;27/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;06/04/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;05/05/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;03/07/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;10/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;16/08/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;07/09/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;08/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;29/09/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;07/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;07/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;07/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;16/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;INZÁ;30/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19355000;1
SIN EMPLEO DE ARMAS;CAUCA;LA SIERRA;30/01/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;MENORES;19392000;1
SIN EMPLEO DE ARMAS;CAUCA;LA SIERRA;20/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19392000;1
SIN EMPLEO DE ARMAS;CAUCA;LA SIERRA;10/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19392000;1
SIN EMPLEO DE ARMAS;CAUCA;LA VEGA;25/04/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;19397000;1
SIN EMPLEO DE ARMAS;CAUCA;LA VEGA;02/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19397000;1
SIN EMPLEO DE ARMAS;CAUCA;LA VEGA;01/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19397000;1
SIN EMPLEO DE ARMAS;CAUCA;LA VEGA;26/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19397000;1
SIN EMPLEO DE ARMAS;CAUCA;LA VEGA;14/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;19397000;1
SIN EMPLEO DE ARMAS;CAUCA;LÓPEZ;08/04/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;19418000;1
SIN EMPLEO DE ARMAS;CAUCA;MERCADERES;01/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19450000;1
SIN EMPLEO DE ARMAS;CAUCA;MERCADERES;06/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;19450000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;04/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;06/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;09/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;13/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;13/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;04/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;09/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;23/08/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;13/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;17/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;09/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;21/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MIRANDA;23/12/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;19455000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;10/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;22/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;11/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;07/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;13/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;31/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;18/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;29/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;01/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;01/09/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;02/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;05/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19473000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;13/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19473000;2
SIN EMPLEO DE ARMAS;CAUCA;PADILLA;30/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19513000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;31/01/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;01/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;17/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;19/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;22/04/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;27/04/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;01/05/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;12/05/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;15/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;29/05/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;15/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;06/09/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;07/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;26/09/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;07/10/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;14/10/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;13/11/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;18/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;26/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;04/12/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;MENORES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;11/12/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PAEZ;24/12/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;19517000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;16/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;26/01/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;30/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;30/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;03/05/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADOLESCENTES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;24/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;06/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;17/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;14/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;18/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;19532000;1
SIN EMPLEO DE ARMAS;CAUCA;PATÍA;20/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;19532000;2
